Year,EducationHistory,FirstGen,GraduationYear,ApproxAge,Masters,PhD,GraduateStudent,STEM,SocialScience,Humanities
99,"Wellesley College, Bachelor's Degree, 1999, Art Studio, Art History minor",0,1999,45,0,0,0,0,1,1
99,"Wellesley College, Bachelor of Arts, 1999, English, History",0,1999,45,0,0,0,0,1,1
99,"Wellesley College, Bachelor's Degree, 1999, Latin, Philosophy minor, Columbia University, Master's Degree, 2017, Mailman School of Public Health",0,1999,45,1,0,0,0,0,1
99,"Wellesley College, Bachelor's Degree, 1999, Physics, Johns Hopkins University, Master's Degree, 2005, Computer Science, Univ Maryland-College Park, Bachelor's Degree, Computer Science",0,1999,45,1,0,0,1,0,0
99,"Wellesley College, Bachelor's Degree, 1999, Jewish Studies, Psychology, New York Law Sch, JD - Juris Doctor, Law",0,1999,45,0,0,0,0,1,0
99,"Wellesley College, Bachelor's Degree, 1999, Political Science, Psychology minor",0,1999,45,0,0,0,0,1,0
99,"Wellesley College, Bachelor's Degree, 1999, Biological Chemistry, English, Johns Hopkins University, MD - Doctor of Medicine, Medicine",0,1999,45,0,0,0,1,0,1
99,"Wellesley College, Bachelor's Degree, 1999, International Relations, Economics minor, New York University, Other, 2012, Digital Marketing, Columbia Univ Columbia Coll, MBA - Master of Business Administration, 2004, Business Administration",0,1999,45,1,0,0,0,1,0
0,"Wellesley College, Bachelor's Degree, 2000, English, French",1,2000,44,0,0,0,0,0,1
0,"Wellesley College, Bachelor's Degree, 2000, Sociology, Economics minor",1,2000,44,0,0,0,0,1,0
0,"Wellesley College, Bachelor's Degree, 2000, History, Italian, Univ Pennsylvania, Master's Degree, 2010, Government, Univ Pennsylvania, PhD - Doctor of Philosophy, 2012, Education Studies",1,2000,44,1,1,0,0,1,1
0,"Wellesley College, Bachelor's Degree, 2000, Psychology, Women's Studies, Columbia Univ Columbia Coll, Master's Degree, 2004, Social Work, Washington Univ, PhD - Doctor of Philosophy, 2011",1,2000,44,1,1,0,0,1,1
NA,"Massachusetts College of Liberal Arts, Bachelor's Degree, 2011, Communication/English, Northeastern University, Master's Degree, 2019, Higher Education Administration",1,2000,44,1,0,0,0,1,1
0,"Wellesley College, Bachelor's Degree, 2000, Women's Studies, Boston Univ, Master's Degree, Education Studies",1,2000,44,1,0,0,0,1,0
0,"Wellesley College, Bachelor's Degree, 2000, Latin American Studies, Psychology minor, Columbia Univ Columbia Coll, JD - Juris Doctor, 2004, Law",1,2000,44,0,0,0,0,1,1
0,"Wellesley College, Bachelor's Degree, 2000, French, Political Science, Univ Washington, Master's Degree, 2008, Teaching, Secondary Education, Univ Washington, Master's Degree, 2005, Political Science",0,2000,44,1,0,0,0,1,1
0,"Wellesley College, Bachelor's Degree, 2000, Mathematics, German Language & Lit minor, Naval Post Graduate School, Master's Degree, 2004, Computer Science, Universität Konstanz, German Language and Literature",0,2000,44,1,0,0,1,0,1
0,"Wellesley College, Bachelor's Degree, 2000, Psychology, Women's Studies, Washington Univ, PhD - Doctor of Philosophy, 2011, Columbia Univ Columbia Coll, Master's Degree, 2004, Social Work",0,2000,44,1,1,0,0,1,1
0,"Wellesley College, Bachelor's Degree, 1999, Art History, Music",0,2000,44,0,0,0,0,1,1
0,"Wellesley College, Bachelor's Degree, 2000, Political Science, Sacred Heart University, Masters, 2017, Digital Marketing, Sacred Heart University, Master's Degree, 2017",0,2000,44,1,0,0,0,1,0
0,"Wellesley College, Bachelor's Degree, 2000, Indiv-Environmental Studies, Women's Studies minor, Boston Architectural College, Master's Degree, 2017, Landscape Architecture",0,2000,44,1,0,0,1,0,0
0,"Wellesley College, Bachelor's Degree, 2000, History, Italian, Univ Pennsylvania, PhD - Doctor of Philosophy, 2012, Education Studies, Univ Pennsylvania, Master's Degree, 2010, Government",0,2000,44,1,1,0,0,1,1
0,"Wellesley College, Bachelor's Degree, 2000, Art Studio, International Relations, Cambridge University, MBA - Master of Business Administration, 2009, Business Administration",0,2000,44,1,0,0,0,1,1
0,"Wellesley College, Bachelor's Degree, 2000, American Studies, Economics minor",0,2000,44,0,0,0,0,1,1
0,"Wellesley College, BA, 2000, French, Africana Studies, Wellesley College, Bachelor's Degree, 2000, French Cultural Studies, Africana Studies minor, Harvard Kennedy School, MPP, 2009, Human Resources, Labor, and Education, Harvard Univ, Master's Degree, 2009, Public Policy",0,2000,44,1,0,0,0,1,1
0,"Wellesley College, Bachelor's Degree, 2000, Sociology, Tufts University, PhD - Doctor of Philosophy, Theatre Studies",0,2000,44,0,1,0,0,1,1
0,"Wellesley College, Bachelor's Degree, 2000, History, International Relations, Johns Hopkins University, Master's Degree, 2005, International Relations",0,2000,44,1,0,0,0,1,0
0,"Wellesley College, Bachelor's Degree, 2000, Biological Sciences, History, Northeastern Univ, Master's Degree, 2004, Biomedical Science",0,2000,44,1,0,0,0,1,0
0,"Wellesley College, Bachelor's Degree, 2000, Geology, History minor, California Institute of Technology, PhD - Doctor of Philosophy, 2007, Geochemistry, California Inst Of Tech, Master's Degree, 2003, Geochemistry",0,2000,44,1,1,0,0,1,1
0,"Wellesley College, Bachelor's Degree, 2000, History, Harvard Univ, Master's Degree, 2006, Education Studies",0,2000,44,1,0,0,0,1,0
0,"Wellesley College, Bachelor's Degree, 2000, Economics, History minor, Canisius College, Master's Degree, 2008, Social Studies Education (Grades 7-12)",0,2000,44,1,0,0,0,1,0
0,"Wellesley College, Bachelor's Degree, 2000, French, Spanish, Vanderbilt Univ, Master's Degree, 2003, Education Studies",0,2000,44,1,0,0,0,1,1
0,"Wellesley College, Bachelor's Degree, 2000, Women's Studies, Boston Univ, Master's Degree, Education Studies",0,2000,44,1,0,0,0,1,0
0,"Wellesley College, Bachelor's Degree, 2000, American Studies, Harvard Business School, MBA, Business Administration",0,2000,44,0,0,0,0,0,1
0,"Wellesley College, Bachelor's Degree, 2000, Political Science, London Sch Economics & Pol Sci, Master's Degree, 2004, MSc in Human Rights",0,2000,44,1,0,0,0,1,0
0,"Wellesley College, Bachelor's Degree, 2000, Economics, Music minor",0,2000,44,0,0,0,0,1,1
0,"Wellesley College, Bachelor's Degree, 2000, Geology",0,2000,44,0,0,0,0,0,0
1,"Wellesley College, Bachelor's Degree, 2001, Indiv-Theatre Studies, Religion, Harvard Divinity School, M.T.S. in World Religions, 2003, Syracuse University, Ph.D. in Religion, 2015",1,2001,43,0,0,0,0,0,1
1,"Wellesley College, Bachelor's Degree, 2001, Psychology, New York University, Master's Degree, 2011, Psychology",1,2001,43,1,0,0,0,1,0
1,"Wellesley College, Bachelor's Degree, 2001, Political Science, English",1,2001,43,0,0,0,0,1,1
1,"Wellesley College, Bachelor's Degree, 2001, German Studies, Emory Univ, JD - Juris Doctor, 2010, Law, Johns Hopkins University, Master's Degree, 2007, Health Systems",0,2001,43,1,0,0,0,0,1
1,"Wellesley College, Bachelor's Degree, 2001, Religion, University of Louisville, Doctor of Philosophy - PhD, 2018, Counseling Psychology, Univ Louisville, PhD - Doctor of Philosophy, 2018, Psychology, Northwestern Univ, Master's Degree, 2006, Psychology, Counseling",0,2001,43,1,1,0,0,1,1
1,"Wellesley College, Bachelor's Degree, 2001, Psychology",0,2001,43,0,0,0,0,1,0
1,"Wellesley College, Bachelor’s Degree, 2001, International Relations, Wellesley College, Bachelor's Degree, 2001, International Relations, English minor, The Johns Hopkins University - Paul H. Nitze School of Advanced International Studies (SAIS), Master’s Degree, 2007, International Relations - Strategic Security Studies, Johns Hopkins University, Master's Degree, 2007, International Relations",0,2001,43,1,0,0,0,1,1
1,"Wellesley College, Bachelor's Degree, 2001, Italian, Medieval/Renaissance Studies, Univ Wisconsin-Madison, PhD - Doctor of Philosophy, 2015, Second Language Acquisition (Applied Linguistics), Middlebury Coll, Master's Degree, 2002, Italian; Literature, Italian",0,2001,43,1,1,0,0,0,1
1,"Wellesley College, Bachelor's Degree, 2001, Psychology, Boston Univ, PhD - Doctor of Philosophy, 2007, Education Studies, California State Univ-Fresno, Master's Degree, 2003",0,2001,43,1,1,0,0,1,1
1,"Wellesley College, Bachelor's Degree, 2001, American Studies, History minor, Univ Chicago, JD - Juris Doctor, 2005, Law, Carrabassett Valley Academy",0,2001,43,0,0,0,0,1,1
1,"Wellesley College, Bachelor's Degree, 2001, International Relations",0,2001,43,0,0,0,0,1,0
1,"Wellesley College, Bachelor's Degree, 2001, Art History, Greek, Tufts University, Master's Degree, 2005, Classics",0,2001,43,1,0,0,0,1,1
1,"Wellesley College, Bachelor's Degree, 2001, Art History, Art Studio minor, Princeton Univ, Master's Degree, 2008, Princeton Univ, PhD - Doctor of Philosophy",0,2001,43,1,1,0,0,1,1
1,"Wellesley College, Bachelor's Degree, 2001, French, New York University, Doctor of Philosophy (Ph.D.), 2014, International Education, New York University, PhD - Doctor of Philosophy, 2014, Middlebury Coll-Paris, Master's Degree, 2002, French, Berkeley High School, High School Diploma, 1997",0,2001,43,1,1,0,0,1,1
1,"Wellesley College, Bachelor's Degree, 2001, German Studies, History, University of Southern Maine, Undergraduate Certificate, 2011, Fundraising",0,2001,43,0,0,0,0,1,1
1,"Wellesley College, Bachelor's Degree, 2001, Studio Art",0,2001,43,0,0,0,0,0,0
1,"Wellesley College, Bachelor's Degree, 2001, Africana Studies, Indiv-Peace & Justice Studies, Hebrew Union College - Jewish Institute of Religion, Other, 2008, Rabbinic Ordination, Hebrew Union College- Jewish Institute of Religion, Master's Degree, 2007, Hebrew Literature",0,2001,43,1,0,0,0,0,1
1,"Wellesley College, Bachelor's Degree, 2001, The Fletcher School at Tufts University, Master's Degree, 2012, International Relations",0,2001,43,1,0,0,0,1,0
1,"Wellesley College, Bachelor's Degree, 2001, Indiv-Peace & Justice Studies, Spanish, Univ Sussex-England, Master's Degree, 2004, Humanities, Harvard Univ, JD - Juris Doctor, Law",0,2001,43,1,0,0,0,0,1
1,"Wellesley College, Bachelor's Degree, 2001, Sociology, Stanford University, PhD - Doctor of Philosophy, 2010, Sociology, Stanford University, Master's Degree, 2008, Sociology",0,2001,43,1,1,0,0,1,1
1,"Wellesley College, Bachelor of Arts (B.A.), 2001, History and Political Science, Boston College, JD - Juris Doctor, 2005, Law",0,2001,43,0,0,0,0,1,0
1,"Wellesley College, Bachelor's Degree, 2001, Russian Area Studies, Economics minor, Indiana Univ-Bloomington, Master's Degree, 2007",0,2001,43,1,0,0,0,1,1
1,"Wellesley College, Bachelor's Degree, 2001, Mathematics, Religion minor, Coll of New Jersey, Master's Degree, 2010, Education Studies",0,2001,43,1,0,0,1,1,1
1,"Wellesley College, Bachelor's Degree, 2001, International Relations, Northwestern Univ, JD - Juris Doctor, 2007",0,2001,43,0,0,0,0,1,0
1,"Wellesley College, Bachelor's Degree, 2001, English, Psychology, Brown Univ, PhD - Doctor of Philosophy, 2008, Psychology",0,2001,43,0,1,0,0,1,1
2,"Wellesley College, Bachelor's Degree, 2002, Psychology, Emerson College, Master's Degree, 2004, Broadcast Journalism",1,2002,42,1,0,0,0,1,0
2,"Wellesley College, Bachelor's Degree, 2002, French, Psychology, Dartmouth Coll, Master's Degree, 2008, Neuroscience, Psychology",1,2002,42,1,0,0,1,1,1
2,"Wellesley College, Bachelor's Degree, 2002, Latin American Studies, Indiv-Peace & Justice Studies, University of Cambridge, Master's Degree, 2005",1,2002,42,1,0,0,0,0,1
2,"Wellesley College, Bachelor's Degree, 2002, Economics, Latin American Faculty of Social Sciences - FLACSO, Ecuador, Master's Degree, 2005, University of Illinois at Urbana-Champaign, PhD - Doctor of Philosophy, 2013, Socio cultural Anthropology, University of Illinois at Urbana-Champaign, Master's Degree, 2013, Anthropology",1,2002,42,1,1,0,0,1,1
2,"Wellesley College, Bachelor's Degree, 2002, Political Science, Spanish",1,2002,42,0,0,0,0,1,1
2,"Wellesley College, Bachelor's Degree, 2002, French, Psychology, Dartmouth Coll, Master's Degree, 2008, Neuroscience, Psychology",0,2002,42,1,0,0,1,1,1
2,"Wellesley College, Bachelor's Degree, 2002, Computer Science, Mathematics minor",0,2002,42,0,0,0,1,0,0
2,"Wellesley College, Bachelor's Degree, 2002, Psychology, Chicago Theological Seminary, Master's Degree, 2007, Religious Studies, Univ Chicago, Master's Degree, 2006, Clinical Social Work",0,2002,42,1,0,0,0,1,0
2,"Wellesley College, Bachelor's Degree, 2002, French, Psychology, New York University, Master's Degree, 2013",0,2002,42,1,0,0,0,1,1
2,"Wellesley College, Bachelor's Degree, 1990, Philosophy",0,2002,42,0,0,0,0,0,1
2,"Wellesley College, Bachelor's Degree, 2002, Economics, Women's Studies, University Texas-Austin, PhD - Doctor of Philosophy, 2011, Sociology, University Texas-Austin, Master's Degree, 2005, Sociology",0,2002,42,1,1,0,0,1,1
2,"Wellesley College, Bachelor's Degree, 2002, Psychology, University Colorado-Denver, MBA - Master of Business Administration, 2012, Business Administration, Harvard Univ, Master's Degree, 2007, Education Studies",0,2002,42,1,0,0,0,1,0
2,"Wellesley College, Bachelor's Degree, 2002, French, Indiv-Arab and Islamic Studies",0,2002,42,0,0,0,0,0,1
2,"Wellesley College, Bachelor's Degree, 2002, Political Science, American Studies",0,2002,42,0,0,0,0,1,1
2,"Wellesley College, Bachelor's Degree, 2002, Cognitive Neuroscience, Lund University, Master's Degree, Neurobiology",0,2002,42,1,0,0,1,0,0
2,"Wellesley College, Bachelor's Degree, 2002, Philosophy, Davidson College, Other, 2002",0,2002,42,0,0,0,0,0,1
2,"Wellesley College, Bachelor's Degree, 2002, History, Northwestern University, Master's Degree, 2017, Integrated Marketing Communications",0,2002,42,1,0,0,0,1,0
2,"Wellesley College, BA, 2002, Architecture / Women's Studies, Wellesley College, Bachelor's Degree, 2002, Architecture, Women's Studies, The University of Texas at Austin, MArch, 2007, Architecture, University Texas-Austin, Master's Degree, 2007, Architecture, MIT, 2002",0,2002,42,1,0,0,0,0,0
2,"Wellesley College, Bachelor's Degree, 2002, Political Science, Hamline Univ, JD - Juris Doctor, 2005, Law",0,2002,42,0,0,0,0,1,0
2,"Wellesley College, Bachelor's Degree, 2002, Indiv-Theatre Studies, Syracuse University, JD - Juris Doctor, 2012, Law, Lesley University, Master's Degree, 2007, Education Studies",0,2002,42,1,0,0,0,1,0
2,"Wellesley College, Bachelor's Degree, 2002, Astronomy, Mathematics, Massachusetts Institute of Technology (MIT), PhD - Doctor of Philosophy, 2010, Physics and Astronomy, Math, Yale University, PhD - Doctor of Philosophy, 2010, Astronomy, Wesleyan University, Master's Degree, 2004, Astronomy",0,2002,42,1,1,0,1,0,1
2,"Wellesley College, Bachelor's Degree, 2002, Psychology, Harvard Business School, MBA - Master of Business Administration",0,2002,42,1,0,0,0,1,0
2,"Wellesley College, Bachelor of Arts (BA), 2002, Neuroscience and Math, Brown University, Doctor of Philosophy (Ph.D.), 2011, Neuroscience",0,2002,42,0,0,0,1,0,1
2,"Wellesley College, Bachelor's Degree, 2002, Political Science, History minor, Boston College, JD - Juris Doctor, 2007, Law",0,2002,42,0,0,0,0,1,0
3,"Wellesley College, Bachelor's Degree, 2003, Biological Sciences, Latin American Studies, Harvard School of Public Health, Master of Science (M.Sc.), 2010, Public Health, Stuyvesant High School",1,2003,41,1,0,0,0,0,1
3,"Wellesley College, Bachelor's Degree, 2003, Psychology",1,2003,41,0,0,0,0,1,0
3,"Wellesley College, Bachelor's Degree, 2004, Biological Sciences, Harvard Univ, Master's Degree, 2014",1,2003,41,1,0,0,0,0,0
3,"Wellesley College, Bachelor's Degree, 2003, Computer Science",1,2003,41,0,0,0,1,0,0
3,"Wellesley College, Bachelor's Degree, 2003, International Relations, Herbert H Lehman Coll, Master's Degree, 2005, Education Studies, Massachusetts College of Liberal Arts, Master's Degree, 2009, School Building Leader",1,2003,41,1,0,0,0,1,0
3,"Wellesley College, Bachelor's Degree, 2003, Chinese Studies, Psychology, New York College of Health Professions, Master's Degree, 2014",1,2003,41,1,0,0,0,1,0
3,"Wellesley College, Bachelor's Degree, 2003, Political Science, Economics minor",1,2003,41,0,0,0,0,1,0
3,"Wellesley College, Bachelor's Degree, 2003, Environmental Studies",1,2003,41,0,0,0,1,0,0
3,"Wellesley College, Bachelor's Degree, 2003, Latin American Studies, Political Science, Fordham Univ, JD - Juris Doctor, 2007, Law",1,2003,41,0,0,0,0,1,1
3,"Wellesley College, Bachelor's Degree, 2003, Biological Chemistry, Religion minor, Massachusetts Inst of Tech, Master's Degree, 2005, Geochemistry",1,2003,41,1,0,0,1,0,1
3,"Wellesley College, Bachelor's Degree, 2003, International Relations, Economics minor",1,2003,41,0,0,0,0,1,0
3,"Wellesley College, Bachelor's Degree, 2003, Art Studio, Neuroscience, California St Univ-Los Angeles, PhD - Doctor of Philosophy, 2014, Neuroscience",0,2003,41,0,1,0,1,0,1
